"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"3502_15","1.06077147","0.519286754","0.404294032","0.401746725","0.403202329","2.248180495","0.586244541","0.286754003","0.885007278","0.261644833","1.21797671","2.387190684","1.257641921","0.463973799","0.387190684","0.343158661","0.566229985","2.539665211","4.097525473","0.803129549","0.538937409","0.377729258","0.275836972","0.857714702","0.917030568","0.392285298","0.312954876","3.759461426","0.294032023","1.800946143","0.306768559","0.469068413","0.421761281","1.000727802","0.917394469","0.859898108","1.84643377","0.454876274","1.474526929","0.550946143","1.252479339","0.113842975","0.164876033","0.2074029563333333","0.18677686","0.202066116","S/C","0.311570248","1.015289256","0.276033058","0.161983471","0.119421488","Ts65Dn","0.18677686","0.123760331","0.236570248","0.2568524676666666","0.556818182","0.182024793","0.313636364","1.035743802","2.280371901","0.435225619","0.206404959","0.342355372","0.223760331","0.205371901","0.52231405","0.541484716","0.188842975","Memantine","1.475413223","t-SC-m","0.147933884","1.438636364","0.124173554","0.172520661","0.826033058","0.516739447","1.836157025","0.113842975"
"320_14","0.842598948","0.454815832","0.382292382","0.371539693","0.468085106","2.132692748","0.483413407","0.215282544","0.773507207","0.471745596","1.269274765","3.212765957","1.406085564","0.697323267","0.289407458","0.306566003","0.590711508","2.472660718","4.652024708","0.705330588","0.455730954","0.360558225","0.196064974","0.373369938","0.784717456","0.278197209","0.215511325","2.592541752","0.244566461","1.758178906","0.760466712","0.356897735","0.308396248","0.858156028","0.896133608","0.741020361","1.765042324","0.489132922","1.767787692","0.41615191","1.434870008","0.113106406","0.106807826","0.171535781","0.187215224","0.155856339","C/S","0.320959528","1.561913696","0.219914232","0.163361029","0.122085232","Control","0.170195658","0.099303136","0.157866524","0.1653714876666666","0.508978826","0.182792817","0.333556687","0.951755562","2.066604128","0.412948982","0.179174484","0.482980434","0.220316269","0.185875101","0.547038328","0.482955845","0.217770035","Memantine","1.426159207","c-CS-m","0.18064862","1.394398285","0.123425355","0.173009917","0.883945323","0.20979181","0.778745645","0.113106406"
"18899_8","0.626949318","0.369152047","0.386695906","0.26754386","0.428118908","1.87962963","0.410575049","0.190545809","0.752680312","0.404483431","1.013888889","2.736354776","0.992933723","0.591861598","0.257066277","0.302387914","0.42714425","2.019249513","3.473196881","0.553606238","0.350146199","0.298489279","0.181773879","0.346978558","0.688109162","0.276803119","0.210526316","2.563840156","0.205653021","1.511939571","0.596491228","0.348684211","0.295321637","0.72002924","0.745614035","0.712231969","1.485623782","0.413011696","1.245126706","0.427631579","1.156016721","0.129740221","0.19737235","0.200358316","0.184532696","0.177814273","C/S","0.326366079","1.31054046","0.165853577","0.162137952","0.145117946","Ts65Dn","0.149149","0.096894595","0.20438937","0.264407286","0.469393849","0.173484622","0.357569424","0.921767692","1.991489997","0.333089669","0.207375336","0.58241266","0.217676918","0.1842341","0.454165423","0.473684211","0.196775157","Saline","1.269782024","t-CS-s","0.161690057","1.341893102","0.1256343833333333","0.169901463","0.650343386","0.242446394","1.372648552","0.129740221"
"309_15","0.510166359","0.323475046","0.356541384","0.344629287","0.351817622","1.710002054","0.359416718","0.18402136","0.519203122","0.37440953","0.789484494","1.885192031","1.125898542","0.46231259","0.230642842","0.242349558","0.387348532","1.861162456","3.287122612","0.476278497","0.358595194","0.325734237","0.158348737","0.326966523","0.557403984","0.22181146","0.185459026","1.444239063","0.176422263","1.123023208","0.426987061","0.266173752","0.279523516","0.657013761","0.695830766","0.410556582","1.158143356","0.30971452","1.655781475","0.465393305","0.903581662","0.099140401","0.14269341","0.183954155","0.173352436","0.113544835","C/S","0.285816619","1.613896848","0.227936963","0.130372493","0.118481375","Control","0.237249284","0.136962751","0.160601719","0.224212034","0.434527221","0.12277937","0.249283668","0.626361032","1.764756447","0.336414048","0.163180516","0.269770774","0.193839542","0.125501433","0.446561605","0.369069624","0.119054441","Memantine","0.942406877","c-CS-m","0.151862464","1.251289398","0.125787966","0.161031519","0.806160458","0.458410351","1.959455587","0.099140401"
"50810F_7","0.688086045","0.374517375","0.370656371","0.313292885","0.477937121","2.081081081","0.464147821","0.196359625","0.624931054","0.403750689","0.982901269","2.560672918","1.040540541","0.556811914","0.28819636","0.308328737","0.421676779","2.23248759","4.168781026","0.514892443","0.339492554","0.331770546","0.227523442","0.348869277","0.731936018","0.270546056","0.195532267","3.89547711","0.251792609","1.536679537","0.645890789","0.361003861","0.340319912","0.740485383","0.806674021","0.685052399","1.522062879","0.444015444","1.251241037","0.474076117","0.839460371","0.103541315","0.103878583","0.1394528993333333","0.178246206","0.1467498739999999","C/S","0.29005059","1.413659359","0.1663534656666666","0.133726813","0.143001686","Control","0.181112985","0.112816189","0.1294315613333333","0.2131944529999999","0.372849916","0.168802698","0.239966273","0.796795953","2.017369309","0.337286266","0.191568297","0.603878583","0.193591906","0.160876897","0.358853288","0.407060121","0.142158516","Saline","1.103035413","c-CS-s","0.131028668","1.142664418","0.10455312","0.196458685","0.636593592","0.246001103","0.97841484","0.103541315"
"3412_13","0.69625","0.364375","0.38625","0.3171875","0.2990625","1.825","0.4071875","0.2009375","0.713125","0.2696875","0.9534375","1.71125","0.8909375","0.408125","0.2559375","0.2915625","0.55125","2.13875","3.045","0.6759375","0.655625","0.306875","0.2159375","0.741875","0.639375","0.314375","0.225","5.3215625","0.2259375","1.3475","0.4571875","0.39125","0.34875","0.96","0.815","1.04625","1.5771875","0.370625","1.105","0.5271875","0.752410854","0.121776183","0.145548329","0.229199372","0.153397623","0.213949316","S/C","0.32114824","1.049338417","0.340883606","0.174927114","0.139044629","Control","0.331015923","0.177394035","0.242879569","0.355460866","0.700605517","0.145772595","0.326979143","0.870598789","2.597667638","0.435","0.184794797","0.305449652","0.247589146","0.218883158","0.48418928","0.4978125","0.177394035","Memantine","1.478806907","c-SC-m","0.1711146","1.925768109","0.205875757","0.156761606","0.860282575","0.52375","1.781116842","0.121776183"
"3419_13","0.609251969","0.345800525","0.314632546","0.317257218","0.356955381","1.597112861","0.403215223","0.25","0.624343832","0.206036745","0.910104987","1.632874016","0.889435696","0.370734908","0.254265092","0.285104987","0.463254593","1.853674541","2.552821522","0.645013123","0.456364829","0.290026247","0.252952756","0.780839895","0.588910761","0.341207349","0.250328084","3.962926509","0.262795276","1.284776903","0.307414698","0.414370079","0.423884514","0.812664042","0.68175853","0.815944882","1.273622047","0.341863517","1.030839895","0.468832021","1.040146879","0.114810282","0.314320685","0.2126852246666666","0.164749082","0.1895270983333333","S/C","0.238678091","1.135862913","0.203427173","0.14124847","0.101101591","Control","0.17747858","0.092044064","0.270746634","0.283464193","0.642350061","0.131946144","0.304039168","0.833537332","2.22129743","0.352690289","0.187025704","0.319216646","0.201468788","0.211505508","0.447246022","0.397309711","0.255569155","Memantine","1.478824969","c-SC-m","0.169645043","1.513341493","0.125581395","0.159118727","0.82374541","0.42519685","1.914320685","0.114810282"
"3429_2","0.687691284","0.341450432","0.454956753","0.274916833","0.762608117","1.903659348","0.299534265","0.139055223","0.591084498","0.872787758","1.145575516","2.854557552","1.221689953","0.980172987","0.217298736","0.275715236","0.386161011","2.052561544","3.808915502","0.485695276","0.307784431","0.238057219","0.126813041","0.290086494","0.591217565","0.183499667","0.149700599","2.077844311","0.194677312","1.972322023","1.378310047","0.264537591","0.208516301","0.689687292","0.797737858","0.713639388","1.623020625","0.370725216","1.286094478","0.313639388","1.015768018","0.11591416","0.110068456","0.119375433","0.188754711","0.111760634","C/S","0.289516191","1.597492501","0.145681101","0.14437351","0.115760326","Ts65Dn","0.239520037","0.135528036","0.107222521","0.140989155","0.594031228","0.200369202","0.251519114","1.280209215","2.126067226","0.24324684","0.149296208","0.560110761","0.229905392","0.141450658","0.323898162","0.388157019","0.241673717","Memantine","1.023690485","t-CS-m","0.228136297","1.54441966","0.124067379","0.146911776","0.866548727","0.170991351","0.722944389","0.11591416"
"3507_15","0.611448395","0.344897369","0.431627638","0.331598728","0.378722174","1.736918184","0.420352703","0.197745013","0.601618965","0.336513443","0.880890431","2.175484244","1.026886383","0.487424111","0.246892165","0.256432495","0.501300954","2.079791847","3.047123446","0.586296618","0.5160451","0.300664932","0.183289968","0.347788378","0.652211622","0.243712056","0.199768719","1.805145996","0.240242845","1.224342295","0.510841284","0.349522984","0.26452732","0.796472969","0.795894767","0.561723041","1.371783753","0.389129806","0.945649032","0.392020815","0.939640411","0.119648973","0.09182363","0.234160959","0.126712329","0.181206194","C/S","0.309717466","1.423587329","0.1786344243333333","0.150898973","0.141909247","Control","0.291952055","0.14255137","0.1521385753333333","0.310145548","0.587114726","0.146190068","0.318707192","0.885916096","2.191566781","0.327551315","0.157748288","0.452696918","0.266909247","0.187071918","0.526327055","0.425556519","0.175513699","Memantine","1.278253425","c-CS-m","0.194563356","1.539169521","0.156892123","0.157748288","0.833261986","0.213067361","1.015625","0.119648973"
"3488_15","0.75464876","0.384297521","0.338584711","0.276084711","0.238894628","1.572055785","0.359245868","0.161931818","0.58161157","0.248450413","0.946280992","1.543130165","0.724948347","0.368285124","0.207386364","0.223140496","0.501033058","2.003615702","2.517561983","0.572572314","0.577221074","0.239927686","0.153409091","0.857438017","0.482179752","0.204028926","0.166838843","2.262913223","0.176394628","1.136105372","0.293904959","0.236053719","0.229080579","0.734504132","0.727014463","0.613636364","1.283832645","0.279958678","0.865960744","0.355630165","0.922119973","0.134969325","0.105316973","0.164621677","0.149284254","0.141615542","S/C","0.234321745","0.898773006","0.251874574","0.14740968","0.11929107","Control","0.219325153","0.098670757","0.160361282","0.211486026","0.622528971","0.14860259","0.30129516","0.760736196","2.158486708","0.332902893","0.157293797","0.263974097","0.289706885","0.212849352","0.419052488","0.436983471","0.182344922","Saline","1.141104294","c-SC-s","0.175698705","1.33674165","0.162235855","0.144342195","0.734151329","0.42071281","0.9633606","0.134969325"
"3530_10","0.691136754","0.3312055","0.429904247","0.293150012","0.278173337","2.126196906","0.426466978","0.213110729","0.662410999","0.299533513","0.996317211","1.970292168","1.095752517","0.542106555","0.272280874","0.298060398","0.481217776","2.490547508","3.437269826","0.572796465","0.467468696","0.298796956","0.204517555","0.548735576","0.739504051","0.271298797","0.21605696","5.394058434","0.227596366","1.355266388","0.322366806","0.350356003","0.294132089","0.833046894","0.861281611","0.796955561","1.708568623","0.33095998","1.166707587","0.439725018","0.959019147","0.138226402","0.054585153","0.17198522","0.158548875","0.148471616","S/C","0.254282835","1.171313403","0.186597246","0.165435002","0.106147128","Ts65Dn","0.201041317","0.093214646","0.155021834","0.234800134","0.574067854","0.150319113","0.291736648","0.906113537","2.630164595","0.299042475","0.132012093","0.306852536","0.32180047","0.178871347","0.362277461","0.3987233","0.136714814","Memantine","1.411320121","t-SC-m","0.185757474","1.374034263","0.166274773","0.143432986","0.904433994","0.378836239","1.55408129","0.138226402"
"3516_1","0.678496174","0.309415548","0.313851614","0.263169569","0.194521459","2.288011534","0.29799268","0.163579905","0.476544305","0.233226128","1.239325718","2.180769657","0.814905179","0.384939559","0.204059","0.217367195","0.416213818","2.077187535","3.679716092","0.571143396","0.422202506","0.254741045","0.134745481","0.745813463","0.586115116","0.185316624","0.158145725","3.659531995","0.220694244","0.955195741","0.250526783","0.264056782","0.235000555","0.708550516","0.814461573","0.781412887","1.481091272","0.264389487","0.773871576","0.441832095","0.985300735","0.13259337","0.715914204","0.143542823","0.171741413","0.124568772","S/C","0.276061197","1.070046498","0.202714864","0.167916604","0.12719364","Control","0.248387581","0.142117894","0.4043086176666666","0.256337183","0.549422529","0.188090595","0.266086696","0.934528274","2.541472926","0.277032272","0.173616319","0.387580621","0.214114294","0.168066597","0.45860207","0.365864478","0.341232938","Saline","1.216064197","c-SC-s","0.174291285","1.599820009","0.123368832","0.143017849","0.727538623","0.337584562","1.355482226","0.13259337"
"3501_15","0.973556395","0.40124123","0.498381004","0.364004317","0.322989746","2.164867782","0.514031301","0.234754452","0.768213708","0.316243929","1.258229897","2.483810038","1.156233135","0.615488397","0.292498651","0.382892607","0.497301673","2.565569347","3.677280086","0.75849973","0.466810577","0.329735564","0.220453319","0.872638964","0.80733945","0.328116568","0.231786292","4.508904479","0.257960065","1.481381543","0.349163519","0.37425796","0.352671344","0.886670264","0.966270912","0.801942795","1.856718834","0.417970858","1.34430653","0.47004857","1.203056769","0.138828239","0.329148472","0.234898108","0.182678311","0.203056769","S/C","0.282933042","1.161208151","0.281477438","0.193777293","0.136826783","Ts65Dn","0.193595342","0.123726346","0.279839884","0.311863173","0.783114993","0.178311499","0.340975255","0.759643377","2.325327511","0.359417161","0.19286754","0.540574964","0.293850073","0.205604076","0.512918486","0.463842418","0.278202329","Memantine","1.431222707","t-SC-m","0.21069869","1.758369723","0.171761281","0.155385735","0.968340611","0.360226659","1.488719068","0.138828239"
"3476_12","0.504234528","0.254071661","0.383876221","0.288273616","0.320032573","1.609120521","0.34495114","0.16465798","0.498534202","0.324104235","0.881758958","1.866775244","0.997068404","0.552117264","0.227687296","0.250977199","0.32752443","1.905863192","2.654723127","0.476058632","0.281270358","0.352117264","0.162052117","0.277687296","0.633876221","0.228338762","0.157166124","3.614006515","0.204885993","1.149674267","0.460749186","0.326058632","0.300651466","0.648859935","0.628175896","0.69723127","1.390065147","0.329315961","2.255537459","0.51286645","0.83775613","0.110401971","0.287313851","0.180494905","0.197514276","0.139290113","C/S","0.327175008","1.677079834","0.164147352","0.150934946","0.139737991","Ts65Dn","0.185645504","0.123502407","0.183742022","0.214421677","0.428843355","0.205911992","0.295599597","0.973687157","2.162803717","0.242833876","0.172209159","0.586160564","0.277908409","0.164483261","0.436233345","0.357980456","0.230769231","Saline","1.333781212","t-CS-s","0.181166723","1.71011085","0.160788266","0.179823088","0.936625238","0.461237785","3.057888254","0.110401971"
"294_7","0.672938689","0.354545455","0.381606765","0.316701903","0.299154334","2.220718816","0.392389006","0.188160677","0.576321353","0.32346723","1.053699789","2.218816068","1.155391121","0.478435518","0.254122622","0.289006342","0.518816068","2.558985201","3.715010571","0.58858351","0.524312896","0.327272727","0.18372093","0.558139535","0.693446089","0.245454545","0.201902748","5.254122622","0.241226216","1.36807611","0.408668076","0.341437632","0.281395349","0.858773784","0.91627907","0.898520085","1.823044397","0.338689218","1.18372093","0.423678647","0.937351803","0.137526519","0.061400225","0.1691359856666666","0.160114813","0.1164889266666666","S/C","0.304505179","1.0758767","0.238737052","0.155247722","0.099837764","Control","0.257082241","0.133283414","0.194116351","0.238487458","0.574316735","0.155746911","0.255210283","1.064520155","2.434668663","0.319450317","0.13615375","0.237364283","0.264195682","0.168101835","0.469362286","0.397251586","0.14064645","Memantine","1.429801572","c-SC-m","0.187694996","1.63259703","0.145763135","0.132534631","0.849868963","0.476744186","1.533133658","0.137526519"
"309_7","0.646134507","0.368950346","0.405562539","0.342708988","0.395977373","2.288812068","0.359522313","0.186046512","0.558610937","0.428032684","1.10779384","2.599622879","1.364236329","0.573695789","0.261470773","0.276241358","0.427561282","2.334223759","4.473130107","0.544626021","0.333909491","0.37115022","0.162162162","0.345380264","0.693117536","0.225172847","0.184003771","2.012413576","0.195788812","1.612036455","0.509899434","0.299654305","0.277655563","0.757542426","0.844280327","0.485386549","1.494814582","0.360307982","2.01257071","0.497485858","1.03228443","0.097834083","0.147854516","0.141806293","0.181610135","0.1150924753333333","C/S","0.292194524","1.528483858","0.156681651","0.142787086","0.114752758","Control","0.22451982","0.144830405","0.13722926","0.157498978","0.415529219","0.145565999","0.238005721","0.70224765","1.861708214","0.329352608","0.149816101","0.266857376","0.181610135","0.117041275","0.406293421","0.420490258","0.115978749","Memantine","1.028769922","c-CS-m","0.15185942","1.338782182","0.111483449","0.177033102","0.798283613","0.465116279","1.773845525","0.097834083"
"3534_9","0.686744477","0.337640684","0.39266361","0.285118799","0.384535223","2.247603168","0.395164652","0.217173822","0.591913297","0.336807003","0.990204252","2.201750729","1.115256357","0.58336807","0.245727386","0.276990413","0.438307628","2.403293039","4.066069195","0.545227178","0.406002501","0.280325135","0.203209671","0.543976657","0.763859942","0.277615673","0.221967486","4.920591913","0.236973739","1.373072113","0.422259275","0.375989996","0.310962901","0.806794498","0.858899541","0.853897457","1.739683201","0.305335556","1.216340142","0.422259275","1.186119019","0.128778636","0.068591568","0.133116443","0.169581131","0.118476345","S/C","0.283313","1.079707198","0.153314355","0.157516606","0.095973973","Ts65Dn","0.197776874","0.103971804","0.1622029136666666","0.1871481","0.533007998","0.154534364","0.271519588","1.045682527","2.586552799","0.28595248","0.133794225","0.301342009","0.196827979","0.162125525","0.395147079","0.396623593","0.153992138","Memantine","1.503998916","t-SC-m","0.203063576","1.696353531","0.100854006","0.135556459","0.804663142","0.395998333","1.719127016","0.128778636"
"3505_10","0.58976598","0.335137967","0.417918268","0.32745372","0.537024101","2.198742578","0.359937129","0.189661195","0.58539993","0.623297241","1.00087321","2.518162766","1.513971359","0.885260217","0.260391198","0.270520433","0.38822913","2.281348236","4.094306671","0.504540692","0.309116312","0.331994411","0.181103737","0.328501572","0.735592036","0.227383863","0.19105833","2.292699965","0.211840727","1.649493538","0.811037373","0.288857841","0.285888928","0.677261614","0.793398533","0.494236815","1.530387705","0.342996856","1.811037373","0.515892421","0.987113092","0.098639046","0.080573287","0.137540648","0.179573648","0.119474889","C/S","0.300855113","1.818017584","0.133084427","0.133325304","0.120799711","Ts65Dn","0.19065398","0.092858003","0.106347103","0.161026135","0.39865109","0.160062628","0.251836686","0.849211129","1.988437914","0.292699965","0.150066241","0.387450319","0.172588221","0.119836204","0.42490666","0.406217255","0.168854631","Memantine","1.061664459","t-CS-m","0.175960496","1.459352041","0.112128146","0.185836445","0.897266048","0.334788683","1.818258461","0.098639046"
"3425_13","0.476491863","0.305244123","0.299095841","0.203435805","0.210307414","1.179566004","0.236347197","0.143761302","0.456057866","0.235262206","0.699095841","1.264918626","0.744665461","0.411392405","0.16238698","0.210126582","0.409222423","1.484990958","1.944122966","0.446292948","0.428028933","0.211754069","0.122603978","0.397649186","0.384448463","0.165461121","0.135985533","1.706690778","0.157142857","0.782820976","0.281555154","0.215009042","0.196383363","0.569620253","0.552260398","0.409764919","0.881735986","0.286256781","0.891139241","0.360759494","0.829589355","0.108456145","0.230791243","0.193017599","0.178137073","0.132207755","S/C","0.235799113","1.006295607","0.195879239","0.144369724","0.121476606","Ts65Dn","0.181141794","0.115324081","0.198454715","0.212190585","0.535555874","0.16068107","0.314780369","0.767062527","1.881671198","0.284810127","0.169838317","0.49420518","0.224495636","0.169409071","0.319215911","0.361121157","0.250107311","Saline","1.080984404","t-SC-s","0.169838317","1.473458292","0.12605523","0.151953069","0.87251395","0.5","2.07926742","0.108456145"
"361_5","0.704296875","0.381510417","0.436979167","0.390885417","0.404947917","2.572916667","0.362630208","0.182291667","0.559375","0.466666667","1.328255208","2.960026042","1.484244792","0.68984375","0.283723958","0.315104167","0.475520833","2.6703125","5.059375","0.59453125","0.387630208","0.40625","0.167578125","0.338411458","0.8984375","0.238802083","0.186848958","4.159635417","0.2203125","1.363541667","0.711979167","0.357421875","0.285677083","0.763151042","0.976822917","0.945833333","1.845442708","0.37890625","2.624609375","0.527734375","1.915812234","0.113412848","0.147101904","0.150031387","0.195787124","0.109925368","C/S","0.328799609","2.064797377","0.148496896","0.153797866","0.120457557","Ts65Dn","0.249564065","0.128897259","0.118016321","0.149264142","0.528074214","0.206737811","0.322103648","0.938062356","2.528841459","0.301692708","0.156099602","0.425263305","0.228290437","0.145497663","0.530027202","0.399348958","0.162516566","Memantine","1.304456999","t-CS-m","0.184975936","1.555346307","0.110343866","0.173676501","0.932063891","0.38046875","2.065634373","0.113412848"
"50810F_12","0.618716931","0.346230159","0.493386243","0.296296296","0.455687831","1.672619048","0.445436508","0.209986772","0.634259259","0.390873016","0.860449735","2.138227513","0.151124339","0.512566138","0.279431217","0.316137566","0.422949735","2.112433862","3.481481481","0.550925926","0.349537037","0.340939153","0.240740741","0.401455026","0.198743386","0.284722222","0.198743386","3.588624339","0.266865079","1.470238095","0.538359788","0.308201058","0.387566138","0.74239418","0.765542328","0.595899471","0.314484127","0.447751323","1.166666667","0.459656085","0.727095517","0.10569634","0.089885207","0.142061354","0.164609053","0.1397776576666666","C/S","0.282651072","1.367338098","0.1663061606666666","0.141217241","0.150530648","Control","0.170890188","0.089452025","0.129549983","0.1951462513333333","0.454624215","0.16612519","0.261425168","0.800303227","2.021875677","0.367724868","0.198180637","0.595841455","0.180420186","0.180203595","0.363439463","0.390542328","0.146848603","Saline","1.18128655","c-CS-s","0.121724063","1.200129955","0.096599524","0.205977908","0.677063028","0.254960317","0.947368421","0.10569634"
"3516_9","0.610715841","0.26179759","0.267750835","0.229708146","0.185712211","1.611587048","0.284303761","0.151735153","0.43821693","0.182517787","1.033396254","1.523304777","0.649048933","0.298969072","0.175402933","0.183824597","0.36706839","1.725424713","2.699869319","0.484536082","0.381298098","0.21968927","0.123856541","0.567010309","0.453027443","0.174822129","0.13953826","2.747930884","0.187309424","0.784085959","0.206330768","0.249455496","0.200377523","0.608973428","0.680412371","0.606650211","1.197618702","0.238275011","0.771598664","0.384637723","0.912388458","0.127593","1.104067679","0.159925831","0.167110905","0.145323908","S/C","0.250666358","1.090740526","0.220071851","0.175686638","0.133619191","Control","0.25252057","0.128056553","0.419502367","0.3382779","0.681191332","0.170703442","0.260285085","0.968130722","2.37744814","0.23290257","0.181133387","0.477343841","0.226909259","0.173137096","0.399351026","0.318716422","0.446401669","Saline","1.137791169","c-SC-s","0.169428671","1.463784911","0.130490207","0.152740758","0.714335381","0.304777116","1.194344652","0.127593"
"3605_15","0.771019108","0.410191083","0.52611465","0.37388535","0.388216561","2.061146497","0.477388535","0.230573248","0.785987261","0.408917197","0.882484076","1.938853503","1.108280255","0.580573248","0.277388535","0.319745223","0.578025478","2.30955414","3.51433121","0.728980892","0.666242038","0.37866242","0.205095541","0.656369427","0.722929936","0.310828025","0.245859873","4.39044586","0.255414013","1.407324841","0.415605096","0.370700637","0.358598726","1.0","0.868789809","0.690127389","1.661464968","0.385350318","1.223248408","0.476751592","1.118742242","0.153702938","0.103847745","0.2197320506666666","0.162598262","0.200830981","S/C","0.315473728","1.029168391","0.2890347266666667","0.181836988","0.136326024","Ts65Dn","0.301820439","0.160115846","0.2173710813333333","0.293752586","0.710591643","0.136119156","0.310302027","0.802647911","2.389118742","0.429936306","0.167563095","0.291890774","0.273065784","0.217625155","0.48117501","0.546178344","0.189697973","Memantine","1.473727762","t-SC-m","0.189697973","1.701903186","0.188249897","0.147083161","0.956764584","0.446815287","1.401944559","0.153702938"
"3507_8","0.63960232","0.341135046","0.378624689","0.313173157","0.311723281","2.257456504","0.36930406","0.171085336","0.579743165","0.383181442","1.068351284","2.973280862","1.171499586","0.56006628","0.249792875","0.265120133","0.458160729","2.435376968","4.258492129","0.574357912","0.402858326","0.298881524","0.169014085","0.327671914","0.742750621","0.238608119","0.182270091","2.300538525","0.202361226","1.253728252","0.559859155","0.334921292","0.285625518","0.775683513","0.904101077","0.64084507","1.637531069","0.399544325","1.141259321","0.427920464","1.017470117","0.119401025","0.10324445","0.176671483","0.148167608","0.1601271843333333","C/S","0.294496256","1.590568764","0.1841898216666666","0.15591751","0.124129778","Control","0.291081046","0.139498227","0.1616078433333333","0.244712991","0.570208853","0.179823985","0.295941153","0.970839354","2.367397872","0.29908865","0.152502299","0.50571391","0.222514121","0.157362406","0.493103901","0.403065452","0.17010377","Memantine","1.194404308","c-CS-m","0.194404308","1.616708262","0.129383949","0.157099698","0.810061737","0.18019884","0.972809668","0.119401025"
"3424_1","0.809764966","0.380599922","0.380470069","0.333463187","0.317101675","2.635631736","0.382158161","0.168419686","0.556551097","0.375535645","1.427606804","2.85170757","1.202571095","0.567588625","0.240358395","0.284378652","0.481366056","2.632904818","4.346967926","0.586547202","0.41708869","0.283469679","0.161277756","1.086871835","0.781976367","0.221919231","0.183872224","3.412803532","0.214777302","1.307102974","0.442410077","0.32125698","0.293598234","0.847162706","0.937021166","0.895597974","1.875990131","0.289702636","1.237112063","0.396701727","1.490518704","0.138345754","0.097838117","0.1428901626666666","0.197520844","0.1203404326666666","S/C","0.290784328","1.158784033","0.1821431309999999","0.160554859","0.113923117","Control","0.218328045","0.128753781","0.123219951","0.1893520503333333","0.548218107","0.202833321","0.290267837","1.160849996","2.455692467","0.294507207","0.148970708","0.354238914","0.226001623","0.159005386","0.494060356","0.381638748","0.208883642","Saline","1.296391943","c-SC-s","0.196192725","1.522688704","0.106987383","0.151110455","0.877148971","0.349694845","1.332472515","0.138345754"
"50810A_5","0.741671395","0.378779282","0.366701791","0.344816406","0.261895112","2.417767691","0.328280781","0.159276972","0.465104969","0.366377563","1.750344492","3.361757315","1.280538218","0.642376591","0.248115425","0.340763557","0.412498987","2.688741185","4.172732431","0.518845749","0.343438437","0.368322931","0.150765988","0.300883521","0.775228986","0.209694415","0.164626733","2.844289536","0.239685499","1.140552809","0.650563346","0.329010294","0.25711275","0.749777093","0.931020507","0.939126206","1.880116722","0.362729999","2.085920402","0.459998379","1.074030672","0.132827228","0.103327049","0.138941254","0.211749121","0.125541346","C/S","0.383400418","2.115555103","0.175625414","0.181331839","0.14260967","Control","0.293218526","0.185407857","0.13557854","0.153614918","0.584704743","0.269170021","0.34478015","1.358129108","2.535996332","0.262705682","0.17924288","0.599327457","0.2414531","0.154328221","0.530442757","0.38502067","0.164925867","Saline","1.259540429","c-CS-s","0.243083507","2.531410812","0.137463698","0.214398533","1.019513935","0.202480344","1.560605289","0.132827228"
"3499_4","0.61043771","0.329068462","0.371492705","0.302132435","0.295510662","2.24365881","0.300224467","0.143771044","0.485521886","0.355667789","1.301683502","2.592929293","1.22312009","0.518294052","0.221436588","0.233333333","0.414702581","2.385072952","3.706285073","0.51627385","0.38372615","0.355443322","0.145903479","0.280583614","0.675982043","0.216161616","0.151851852","3.524130191","0.201795735","1.188888889","0.455555556","0.284511785","0.228956229","0.681032548","0.881257015","0.620538721","1.487093154","0.333333333","2.071156004","0.479573513","0.95201248","0.104087363","0.301778471","0.136224649","0.170483619","0.101591264","C/S","0.288299532","1.606365055","0.144212168","0.147831513","0.106583463","Control","0.250234009","0.12474259","0.173354134","0.149079563","0.539095164","0.189204368","0.32024961","0.930795632","2.202371295","0.256565657","0.133042122","0.578658346","0.230390016","0.125179407","0.458096724","0.347811448","0.181154446","Memantine","1.021840874","c-CS-m","0.179843994","1.514134165","0.106833073","0.144024961","0.872199688","0.383950617","2.47850234","0.104087363"
